,subject,condition,procedure,trial,stim1,stim2,freq1,freq2,rt,freq,freq_prioritem1,freq_prioritem2,freq_prioritem3,studied,resp,resp.string,resp_type,resp.type.rescore,acc,fa,count,trianumber,list,onset,testtype,freq1_cat,freq2_cat,freq_cat,freq_prioritem1_cat,freq_prioritem2_cat,freq_prioritem3_cat,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
21,10,cued recall,test,22,doctors,nan,3.32590736217725,,5.77,,2.88244009487666,2.79033074978939,2.36051226887519,1,0.0,exact,fa,fa,0.0,1.0,20.0,2,context11,94.001,cued recall,"(3.27,3.38]",nan,nan,"(2.86,2.91]","(2.77,2.81]","(2.28,2.43]",context11.doctors.nan.,0.7735100760212703,0.3536519192343759,0.0,1.0,0.9136885064024721,True,context11.doctors.stones.,False,1.0,0.6133097108704921,0.0,0.0,3.0,0.8899959514735135,0.328795102207217
22,10,cued recall,test,23,defined,nan,1.77155737988247,,3.13,,2.36089613146183,2.8833515372168304,3.1250709136630297,1,1.0,nan,miss,miss,0.0,0.0,20.0,3,context11,97.131,cued recall,"[0.602,2]",nan,nan,"(2.29,2.43]","(2.86,2.91]","(3.1,3.15]",context11.defined.nan.,0.8335631468718481,0.2829254019404453,0.0,1.0,0.9554298829977166,True,context11.defined.ought.,False,1.0,0.5135457522181303,0.0,0.0,3.0,1.029357101654004,0.39634189928106256
23,10,cued recall,test,24,struggle,nan,2.83499681966028,,1.7,,2.78933779023219,2.36158167150109,3.35979297706798,1,1.0,nan,miss,miss,0.0,0.0,20.0,4,context11,98.831,cued recall,"(2.8,2.87]",nan,nan,"(2.77,2.81]","(2.29,2.43]","(3.3,3.43]",context11.struggle.nan.,0.7751236034794452,0.3327033482719513,0.0,1.0,0.9766999365488256,True,context11.struggle.customer.,False,1.0,0.5797858598230734,0.0,0.0,3.0,0.9299385194073098,0.33054990544954543
24,10,cued recall,test,25,cast,nan,3.08399218585005,,6.84,,2.36089613146183,3.3595495170015495,2.8828744906621404,1,0.0,experiences,hit,hit,1.0,0.0,20.0,5,context11,105.671,cued recall,"(3.04,3.11]",nan,nan,"(2.29,2.43]","(3.3,3.43]","(2.86,2.91]",context11.cast.nan.,0.7272309466798599,0.31053491039087544,0.0,1.0,0.9593753410164793,True,context11.cast.experiences.,False,1.0,0.5971818267265961,0.0,0.0,3.0,0.9071666995809488,0.2801898548154286
25,10,cued recall,test,26,firmly,nan,2.1068812962310703,,0.17,,3.35865453032544,3.1849140252976205,3.35979297706798,1,1.0,nan,miss,miss,0.0,0.0,20.0,6,context11,105.84100000000001,cued recall,"(2,2.22]",nan,nan,"(3.3,3.43]","(3.15,3.22]","(3.3,3.43]",context11.firmly.nan.,0.8324816259883503,0.30325165351164485,0.0,1.0,0.9903565253708828,True,context11.firmly.feared.,False,1.0,0.52395389433877,0.0,0.0,2.2577333004190527,1.0117159703082725,0.3950902076336686
26,10,cued recall,test,27,largely,nan,1.77155737988247,,2.36,,2.36089613146183,3.3595495170015495,3.1855218309859197,1,1.0,nan,miss,miss,0.0,0.0,20.0,7,context11,108.20100000000001,cued recall,"[0.602,2]",nan,nan,"(2.29,2.43]","(3.3,3.43]","(3.15,3.22]",context11.largely.nan.,0.8152698493821784,0.27045879313722315,0.0,1.0,0.9829398485663549,True,context11.largely.sale.,False,1.0,0.5133153251620917,0.0,0.0,3.0,1.0286397364178046,0.3753239642979902
28,10,cued recall,test,29,unable,nan,2.7070877904960096,,1.48,,3.02229342450356,2.8833515372168304,2.7900841941228904,1,1.0,nan,miss,miss,0.0,0.0,20.0,9,context11,112.251,cued recall,"(2.66,2.74]",nan,nan,"(3,3.05]","(2.86,2.91]","(2.77,2.81]",context11.unable.nan.,0.7845389524945972,0.3396163124336379,0.0,1.0,0.9887423278478674,True,context11.unable.strike.,False,1.0,0.5631456617250372,0.0,0.0,3.0,0.9530615185065057,0.3408630001993583
29,10,cued recall,test,30,honor,nan,3.87229555401181,,3.9,,2.6884457261724704,2.79033074978939,2.36051226887519,1,0.0,pile,fa,fa,0.0,1.0,20.0,10,context11,116.15100000000001,cued recall,"(3.64,4.78]",nan,nan,"(2.66,2.72]","(2.77,2.81]","(2.28,2.43]",context11.honor.nan.,0.7549178134976405,0.35508619309851436,0.0,1.0,0.9809158211613641,True,context11.honor.tip.,False,1.0,0.6130432466761444,0.0,0.0,3.0,0.8857993548047233,0.30885488062046174
30,10,cued recall,test,31,surfaces,nan,1.77155737988247,,0.17,,2.88244009487666,3.1248692047713704,3.0229199792099797,1,1.0,nan,miss,miss,0.0,0.0,20.0,11,context11,116.321,cued recall,"[0.602,2]",nan,nan,"(2.86,2.91]","(3.1,3.15]","(3,3.05]",context11.surfaces.nan.,0.7870616910154301,0.23799722207666232,0.0,1.0,0.9951702924236293,True,context11.surfaces.steady.,False,1.0,0.48987842394459813,0.0,0.0,2.2791006451952645,1.0667823231146767,0.3436470056870578
31,10,cued recall,test,32,spirit,nan,3.4223257221458,,5.31,,3.02229342450356,3.0228668057211,2.8828744906621404,1,1.0,nan,miss,miss,0.0,0.0,20.0,12,context11,121.631,cued recall,"(3.38,3.48]",nan,nan,"(3,3.05]","(3,3.05]","(2.86,2.91]",context11.spirit.nan.,0.7389358697608597,0.3452007203686816,0.0,1.0,0.9781403453830743,True,context11.spirit.entrance.,False,1.0,0.606178770491691,0.0,0.0,3.0,0.894661884003378,0.29215059377040775
32,10,cued recall,test,33,shapes,nan,1.77155737988247,,1.27,,3.35865453032544,2.8833515372168304,2.97453503470804,1,1.0,nan,miss,miss,0.0,0.0,20.0,13,context11,122.90100000000001,cued recall,"[0.602,2]",nan,nan,"(3.3,3.43]","(2.86,2.91]","(2.95,3]",context11.shapes.nan.,0.8267709289626648,0.308554806620627,0.0,1.0,0.9894976636763712,True,context11.shapes.quietly.,False,1.0,0.4940866395761345,0.0,0.0,3.0,1.0598258497065633,0.38849919082252826
33,10,cued recall,test,34,reduce,nan,2.31323430232558,,3.45,,3.18419732582688,3.0228668057211,3.0229199792099797,1,1.0,nan,miss,miss,0.0,0.0,20.0,14,context11,126.351,cued recall,"(2.22,2.38]",nan,nan,"(3.15,3.22]","(3,3.05]","(3,3.05]",context11.reduce.nan.,0.7893174694281577,0.3040845281474007,0.0,1.0,0.9844506877535547,True,context11.reduce.cream.,False,1.0,0.5207042952472821,0.0,0.0,3.0,1.0169027107878106,0.34614361109723385
34,10,cued recall,test,35,dull,nan,2.7735580223880603,,1.59,,2.9742416542750902,,,1,1.0,nan,miss,miss,0.0,0.0,20.0,15,context11,127.941,cued recall,"(2.74,2.8]",nan,nan,"(2.95,3]",nan,nan,context11.dull.nan.,0.7572553515038937,0.33453553649204004,0.0,1.0,0.9901800779514894,True,context11.dull.chose.,False,1.0,0.5609539280743046,0.0,0.0,3.0,0.9561904991200966,0.3113327241582762
35,10,cued recall,test,36,treatment,nan,3.01589436241611,,2.46,,2.47747079207921,2.36158167150109,3.35979297706798,1,1.0,nan,miss,miss,0.0,0.0,20.0,16,context11,130.401,cued recall,"(2.99,3.04]",nan,nan,"(2.43,2.52]","(2.29,2.43]","(3.3,3.43]",context11.treatment.nan.,0.7162564925277026,0.3058031203260779,0.0,1.0,0.9886718159901162,True,context11.treatment.proposed.,False,1.0,0.5925241770093543,0.0,0.0,3.0,0.9123820636320675,0.2691955407937284
36,10,cued recall,test,37,responsibility,nan,3.22481427556818,,1.71,,3.18419732582688,3.3595495170015495,2.68866371453138,1,1.0,nan,miss,miss,0.0,0.0,20.0,17,context11,132.11100000000002,cued recall,"(3.19,3.27]",nan,nan,"(3.15,3.22]","(3.3,3.43]","(2.66,2.72]",context11.responsibility.nan.,0.7402791303446182,0.3472928525015066,0.0,1.0,0.9911187734229576,True,context11.responsibility.prove.,False,1.0,0.604592055857154,0.0,0.0,3.0,0.8964602856937858,0.2935382699868479
37,10,cued recall,test,38,finish,nan,3.87229555401181,,4.43,,2.78933779023219,2.47857994350283,2.36051226887519,1,0.0,leg,hit,hit,1.0,0.0,20.0,18,context11,136.541,cued recall,"(3.64,4.78]",nan,nan,"(2.77,2.81]","(2.43,2.52]","(2.28,2.43]",context11.finish.nan.,0.7398001901426963,0.34950260126009813,0.0,1.0,0.983855184547207,True,context11.finish.leg.,False,1.0,0.6096949806249821,0.0,0.0,3.0,0.8900011517662141,0.293043143298523
38,10,cued recall,test,39,dance,nan,3.87229555401181,,1.75,,2.88244009487666,2.9751742729740203,,1,1.0,nan,miss,miss,0.0,0.0,20.0,19,context11,138.291,cued recall,"(3.64,4.78]",nan,nan,"(2.86,2.91]","(2.95,3]",nan,context11.dance.nan.,0.7108895586377362,0.3307212963137263,0.0,1.0,0.9901501752095319,True,context11.dance.principal.,False,1.0,0.5984327279753742,0.0,0.0,3.0,0.9045223814868111,0.26389881879744514
39,10,cued recall,test,40,beauty,nan,3.4223257221458,,5.21,,3.35865453032544,2.68889257624398,2.7900841941228904,1,1.0,nan,miss,miss,0.0,0.0,20.0,20,context11,143.501,cued recall,"(3.38,3.48]",nan,nan,"(3.3,3.43]","(2.66,2.72]","(2.77,2.81]",context11.beauty.nan.,0.7250853365134631,0.33974362821689313,0.0,1.0,0.9822522262689714,True,context11.beauty.leads.,False,1.0,0.6027851998160558,0.0,0.0,3.0,0.8989601292687204,0.27802335514098186
22,10,associative recognition,test,23,seek,headed,2.96103053848934,3.2271051361599397,1.96,,2.74080955856795,2.9287983553776495,2.9277188403179197,1,0.0,nan,miss,nan,0.0,0.0,20.0,3,context12,87.571,associative recognition,"(2.93,2.99]","(3.19,3.27]",nan,"(2.72,2.77]","(2.91,2.95]","(2.91,2.95]",context12.seek.headed.,1.2149643938167713,0.38451071505075696,0.8,1.0,0.9645720114460804,True,context12.headed.seek.,False,1.0,0.6109795993016669,1.0,0.6250376167335866,3.0,1.1195686628249901,0.8113830652134655
24,10,associative recognition,test,25,widely,thinks,1.77645332871012,3.87330813953488,1.74,,3.35956877498002,2.5624008539789798,3.0712239318706698,1,1.0,nan,hit,nan,1.0,0.0,20.0,5,context12,90.73100000000001,associative recognition,"[0.602,2]","(3.64,4.78]",nan,"(3.3,3.43]","(2.52,2.6]","(3.05,3.1]",context12.widely.thinks.,1.2545532542367686,0.3122951916827377,0.5501638466538099,1.0,0.980501461015092,False,context12.widely.thinks.,True,1.0,0.5273178831583355,1.0,0.6327754929751135,3.0,0.8904937942468295,0.8418137132048662
26,10,associative recognition,test,27,previous,stuff,2.70825316901408,3.87330813953488,2.39,,2.8375358714043997,2.9287983553776495,3.0712239318706698,1,0.0,nan,miss,nan,0.0,0.0,20.0,7,context12,94.441,associative recognition,"(2.66,2.74]","(3.64,4.78]",nan,"(2.81,2.86]","(2.91,2.95]","(3.05,3.1]",context12.previous.stuff.,1.179097877539029,0.3494671735850621,0.5204262611319503,1.0,0.9812979338503403,False,context12.previous.stuff.,True,1.0,0.5680457456940945,1.0,0.6174154684973244,3.0,0.8171141342635025,0.7809045617550788
28,10,associative recognition,test,29,keeps,frame,3.42165043691017,2.83461365125592,1.3,,2.36288958762887,2.790699650913,2.8378084930477296,1,0.0,nan,miss,nan,0.0,0.0,20.0,9,context12,97.051,associative recognition,"(3.38,3.48]","(2.8,2.87]",nan,"(2.29,2.43]","(2.77,2.81]","(2.81,2.86]",context12.keeps.frame.,1.1543235982544573,0.3544587521820185,0.8,1.0,0.9893848440442727,True,context12.frame.keeps.,False,1.0,0.6120024793195092,1.0,0.5811543393785614,3.0,1.174669080234619,0.7582933325414359
30,10,associative recognition,test,31,japanese,practical,3.1448805378627003,2.77216020194986,0.97,,2.9282429283541695,2.47873641999225,3.25832792764534,1,1.0,nan,hit,nan,1.0,0.0,20.0,11,context12,99.45100000000001,associative recognition,"(3.11,3.19]","(2.74,2.8]",nan,"(2.91,2.95]","(2.43,2.52]","(3.22,3.3]",context12.japanese.practical.,1.184518328845212,0.3548807467997324,0.8,1.0,0.9922544265835939,True,context12.practical.japanese.,False,1.0,0.6113147451501754,1.0,0.5801820709985961,2.781691454792707,1.1768483692560712,0.7856844498589832
31,10,associative recognition,test,32,rode,exercise,2.70825316901408,2.96038218207581,2.51,,2.9282429283541695,3.07104755079826,3.12494867894315,1,1.0,nan,hit,nan,1.0,0.0,20.0,12,context12,101.961,associative recognition,"(2.66,2.74]","(2.93,2.99]",nan,"(2.91,2.95]","(3.05,3.1]","(3.1,3.15]",context12.rode.exercise.,1.159396294112374,0.32650899496067365,0.8,1.0,0.9858545409675655,True,context12.exercise.rode.,False,1.0,0.5675060184878843,1.0,0.5912320752605545,3.0,1.2209213562509826,0.7630237677968088
33,10,associative recognition,test,34,developing,asleep,2.4393950796460198,3.4200141113105897,1.96,,2.9282429283541695,3.57816482773659,2.8378084930477296,1,1.0,nan,hit,nan,1.0,0.0,20.0,14,context12,106.54100000000001,associative recognition,"(2.38,2.49]","(3.38,3.48]",nan,"(2.91,2.95]","(3.43,4.37]","(2.81,2.86]",context12.developing.asleep.,1.164469034230598,0.31781570049829394,0.8,1.0,0.9875400819994334,True,context12.asleep.developing.,False,1.0,0.5402639598002628,1.0,0.6128529393367115,3.0,1.2325330650931459,0.767702903874691
35,10,associative recognition,test,36,doors,commonly,3.2238965406562103,1.7717853310104499,1.41,,3.07092411734164,2.7416389741219995,2.9277188403179197,1,1.0,nan,hit,nan,1.0,0.0,20.0,16,context12,109.031,associative recognition,"(3.19,3.27]","[0.602,2]",nan,"(3.05,3.1]","(2.72,2.77]","(2.91,2.95]",context12.doors.commonly.,1.200146100447777,0.28262260571528075,0.5739019154277755,1.0,0.9917790831505966,False,context12.doors.commonly.,True,1.0,0.6150287268894096,1.0,0.5070469369756918,3.0,0.9709836921626515,0.7991211859614269
37,10,associative recognition,test,38,analysis,vessels,2.77313309908644,2.10493057705841,2.18,,3.2568922459893,2.9287983553776495,2.9277188403179197,1,1.0,nan,hit,nan,1.0,0.0,20.0,18,context12,112.521,associative recognition,"(2.74,2.8]","(2,2.21]",nan,"(3.22,3.3]","(2.91,2.95]","(2.91,2.95]",context12.analysis.vessels.,1.1917939788062617,0.2758382408950167,0.5793294072839867,1.0,0.9893217686791268,False,context12.analysis.vessels.,True,1.0,0.5701160198126007,1.0,0.5174962807804037,3.0,1.020576050230838,0.792003988667368
39,10,associative recognition,test,40,international,compare,2.83402809231879,2.61513028532142,1.64,,2.9282429283541695,2.9287983553776495,2.4778645614389703,1,1.0,nan,hit,nan,1.0,0.0,20.0,20,context12,120.281,associative recognition,"(2.8,2.87]","(2.57,2.66]",nan,"(2.91,2.95]","(2.91,2.95]","(2.43,2.52]",context12.international.compare.,1.1530534482166463,0.30521209726976883,0.5558303221841849,1.0,0.987939870613896,False,context12.international.compare.,True,1.0,0.5809819831685253,1.0,0.556077538654438,3.0,0.9201753559574972,0.7571009077470572
20,10,cued recall,test,21,skilled,nan,2.1068812962310703,,5.07,,2.92781050168476,3.1849140252976205,2.97453503470804,1,1.0,nan,miss,miss,0.0,0.0,20.0,1,context13,88.071,cued recall,"(2,2.22]",nan,nan,"(2.91,2.95]","(3.15,3.22]","(2.95,3]",context13.skilled.nan.,0.7506186860153978,0.20525230991483126,0.0,1.0,0.8243074683793228,True,context13.skilled.standards.,False,1.0,0.5208521190992246,0.0,0.0,3.0,1.036270879359829,0.304320408923577
21,10,cued recall,test,22,harder,nan,3.22481427556818,,1.17,,2.11077607243319,2.79033074978939,2.47759461998292,1,1.0,nan,miss,miss,0.0,0.0,20.0,2,context13,89.241,cued recall,"(3.19,3.27]",nan,nan,"[1.18,2.29]","(2.77,2.81]","(2.43,2.52]",context13.harder.nan.,0.7690382167141838,0.34698743649440356,0.0,1.0,0.9444427371638275,True,context13.harder.roman.,False,1.0,0.6108469606085956,0.0,0.0,3.0,0.8903371478829614,0.32395148538793805
22,10,cued recall,test,23,normally,nan,2.8988736936936896,,2.82,,3.18419732582688,2.9751742729740203,2.11045427165354,1,1.0,nan,miss,miss,0.0,0.0,20.0,3,context13,92.061,cued recall,"(2.87,2.93]",nan,nan,"(3.15,3.22]","(2.95,3]","[1.18,2.28]",context13.normally.nan.,0.8211808372294178,0.37525505231276635,0.0,1.0,0.9573714366944787,True,context13.normally.bottle.,False,1.0,0.6000269709914463,0.0,0.0,3.0,0.9035270346251877,0.38207830295386946
23,10,cued recall,test,24,observation,nan,2.61717339414671,,1.72,,2.47747079207921,3.0228668057211,2.11045427165354,1,1.0,nan,miss,miss,0.0,0.0,20.0,4,context13,93.781,cued recall,"(2.57,2.66]",nan,nan,"(2.43,2.52]","(3,3.05]","[1.18,2.28]",context13.observation.nan.,0.7646238559545804,0.27512475076890186,0.0,1.0,0.9751934587088604,True,context13.observation.cloth.,False,1.0,0.5737647395224862,0.0,0.0,3.0,0.9383380967835122,0.3191992009599447
24,10,cued recall,test,25,views,nan,2.31323430232558,,2.15,,3.18419732582688,3.1849140252976205,2.97453503470804,1,1.0,nan,miss,miss,0.0,0.0,20.0,5,context13,95.93100000000001,cued recall,"(2.22,2.38]",nan,nan,"(3.15,3.22]","(3.15,3.22]","(2.95,3]",context13.views.nan.,0.82348225395916,0.30912619938577596,0.0,1.0,0.9781859761051933,True,context13.views.string.,False,1.0,0.5403722156521686,0.0,0.0,3.0,0.9867666417682619,0.384717940683321
25,10,cued recall,test,26,principle,nan,2.61717339414671,,3.57,,3.07116126021003,2.56269268949596,3.1855218309859197,1,1.0,nan,miss,miss,0.0,0.0,20.0,6,context13,99.501,cued recall,"(2.57,2.66]",nan,nan,"(3.05,3.1]","(2.52,2.6]","(3.15,3.22]",context13.principle.nan.,0.6871443439316182,0.20983575215465441,0.0,1.0,0.9736218372851626,True,context13.principle.increasingly.,False,1.0,0.5665971785184603,0.0,0.0,3.0,0.948499131039348,0.24111871316914624
27,10,cued recall,test,28,exclaimed,nan,1.77155737988247,,1.93,,2.78933779023219,2.36158167150109,2.8828744906621404,1,1.0,nan,miss,miss,0.0,0.0,20.0,8,context13,102.93100000000001,cued recall,"[0.602,2]",nan,nan,"(2.77,2.81]","(2.29,2.43]","(2.86,2.91]",context13.exclaimed.nan.,0.7467346267495734,0.17895760090005258,0.0,1.0,0.9856332275058319,True,context13.exclaimed.boats.,False,1.0,0.4812010037115117,0.0,0.0,3.0,1.0815420302289258,0.3002494102365394
28,10,cued recall,test,29,output,nan,1.77155737988247,,2.81,,2.6291415282392,3.1849140252976205,2.36051226887519,1,1.0,nan,miss,miss,0.0,0.0,20.0,9,context13,105.741,cued recall,"[0.602,2]",nan,nan,"(2.6,2.66]","(3.15,3.22]","(2.28,2.43]",context13.output.nan.,0.6028733328974282,0.0610575253175018,0.0,1.0,0.9826965780040801,True,context13.output.mixture.,False,1.0,0.5032717441496839,0.0,0.0,3.0,1.0448434984275412,0.16956612475735983
29,10,cued recall,test,30,grandmother,nan,3.1454261512027504,,14.07,,3.18419732582688,2.36158167150109,2.9280392903225803,1,0.0,independent,fa,hit,1.0,1.0,20.0,10,context13,119.811,cued recall,"(3.11,3.19]",nan,nan,"(3.15,3.22]","(2.29,2.43]","(2.91,2.95]",context13.grandmother.nan.,0.6940903849509098,0.2897754210995276,0.0,1.0,0.9496652827740416,True,context13.grandmother.dependent.,False,1.0,0.6003724845081175,0.0,0.0,3.0,0.9035330210135398,0.24766983160199896
30,10,cued recall,test,31,movements,nan,2.31323430232558,,1.71,,2.88244009487666,,,1,1.0,nan,miss,miss,0.0,0.0,20.0,11,context13,121.521,cued recall,"(2.22,2.38]",nan,nan,"(2.86,2.91]",nan,nan,context13.movements.nan.,0.7869613096880792,0.3060652332343405,0.0,1.0,0.9793415350171965,True,context13.movements.feature.,False,1.0,0.5195655749049328,0.0,0.0,3.0,1.0188134025520437,0.3435360649956595
31,10,cued recall,test,32,staff,nan,3.22481427556818,,1.71,,2.11077607243319,2.63019532302814,3.1855218309859197,1,1.0,nan,miss,miss,0.0,0.0,20.0,12,context13,123.23100000000001,cued recall,"(3.19,3.27]",nan,nan,"[1.18,2.29]","(2.6,2.66]","(3.15,3.22]",context13.staff.nan.,0.7352845798368319,0.33601376491424034,0.0,1.0,0.9865110343401239,True,context13.staff.exposed.,False,1.0,0.6033806602570939,0.0,0.0,3.0,0.898099765976758,0.2883940834372045
32,10,cued recall,test,33,wash,nan,3.32590736217725,,1.28,,2.9742416542750902,2.11133706076135,2.63003883001272,1,1.0,nan,miss,miss,0.0,0.0,20.0,13,context13,124.51100000000001,cued recall,"(3.27,3.38]",nan,nan,"(2.95,3]","[1.18,2.29]","(2.6,2.66]",context13.wash.nan.,0.743786710746545,0.3482718701475421,0.0,1.0,0.9907580637454005,True,context13.wash.supper.,False,1.0,0.6067438270754371,0.0,0.0,3.0,0.8936813487621426,0.2971761446436676
33,10,cued recall,test,34,primarily,nan,2.1068812962310703,,1.17,,3.02229342450356,2.11133706076135,3.07200056497175,1,1.0,nan,miss,miss,0.0,0.0,20.0,14,context13,125.68100000000001,cued recall,"(2,2.22]",nan,nan,"(3,3.05]","[1.18,2.29]","(3.05,3.1]",context13.primarily.nan.,0.78132779926836,0.2579487715773492,0.0,1.0,0.9925219906453198,True,context13.primarily.detail.,False,1.0,0.5083334309074041,0.0,0.0,3.0,1.0364828462171627,0.3373317998470909
34,10,cued recall,test,35,showing,nan,3.22481427556818,,2.38,,2.11077607243319,3.0718078936605298,2.56225030156815,1,1.0,nan,miss,miss,0.0,0.0,20.0,15,context13,128.061,cued recall,"(3.19,3.27]",nan,nan,"[1.18,2.29]","(3.05,3.1]","(2.52,2.6]",context13.showing.nan.,0.7504601172123186,0.3514733032309106,0.0,1.0,0.9886651344296878,True,context13.showing.granted.,False,1.0,0.6056819813013788,0.0,0.0,3.0,0.8950804123583733,0.3041537277927371
35,10,cued recall,test,36,automobile,nan,2.4399220994475095,,1.17,,3.18419732582688,2.9751742729740203,2.11045427165354,1,1.0,nan,miss,miss,0.0,0.0,20.0,16,context13,129.231,cued recall,"(2.38,2.49]",nan,nan,"(3.15,3.22]","(2.95,3]","[1.18,2.28]",context13.automobile.nan.,0.7755865797612215,0.31003367033776197,0.0,1.0,0.992684979711087,True,context13.automobile.starts.,False,1.0,0.5286005919724623,0.0,0.0,3.0,1.0044707851622616,0.33105410930889045
36,10,cued recall,test,37,matters,nan,3.22481427556818,,3.9,,2.36089613146183,2.9284408798714305,3.1855218309859197,1,1.0,nan,miss,miss,0.0,0.0,20.0,17,context13,133.131,cued recall,"(3.19,3.27]",nan,nan,"(2.29,2.43]","(2.91,2.95]","(3.15,3.22]",context13.matters.nan.,0.7286322967993701,0.33889499133971324,0.0,1.0,0.9847993913739049,True,context13.matters.dozen.,False,1.0,0.5987120021706863,0.0,0.0,3.0,0.9042404512311303,0.2816092501924239
37,10,cued recall,test,38,press,nan,3.55615435827042,,4.23,,2.9742416542750902,2.11133706076135,2.7900841941228904,1,1.0,nan,miss,miss,0.0,0.0,20.0,18,context13,137.36100000000002,cued recall,"(3.48,3.64]",nan,nan,"(2.95,3]","[1.18,2.29]","(2.77,2.81]",context13.press.nan.,0.716787679093386,0.3338663425045612,0.0,1.0,0.9828058856203845,True,context13.press.financial.,False,1.0,0.5999961085639689,0.0,0.0,3.0,0.9025943136304874,0.26972266402611167
38,10,cued recall,test,39,throat,nan,3.22481427556818,,2.17,,2.56186408941004,3.1849140252976205,3.1855218309859197,1,1.0,nan,miss,miss,0.0,0.0,20.0,19,context13,139.531,cued recall,"(3.19,3.27]",nan,nan,"(2.52,2.6]","(3.15,3.22]","(3.15,3.22]",context13.throat.nan.,0.7326587202419483,0.3429758620816361,0.0,1.0,0.9884629692112611,True,context13.throat.affairs.,False,1.0,0.6022022219737722,0.0,0.0,3.0,0.8996038242861158,0.28570670820499927
39,10,cued recall,test,40,classroom,nan,2.31323430232558,,2.16,,2.47747079207921,2.8833515372168304,,1,1.0,nan,miss,miss,0.0,0.0,20.0,20,context13,141.691,cued recall,"(2.22,2.38]",nan,nan,"(2.43,2.52]","(2.86,2.91]",nan,context13.classroom.nan.,0.7458046050211119,0.274273905880782,0.0,1.0,0.9899542040018228,True,context13.classroom.ear.,False,1.0,0.5115812575526578,0.0,0.0,3.0,1.0312912910076109,0.29927829174907616
20,10,cued recall,test,21,improved,nan,2.31323430232558,,25.73,,2.47747079207921,2.79033074978939,2.47759461998292,1,0.0,2,fa,miss,0.0,1.0,20.0,1,context2,108.73100000000001,cued recall,"(2.22,2.38]",nan,nan,"(2.43,2.52]","(2.77,2.81]","(2.43,2.52]",context2.improved.nan.,0.7272764305321922,0.21778824107794464,0.0,1.0,0.7913697867930408,True,context2.improved.writers.,False,1.0,0.5295964559010908,0.0,0.0,3.0,1.030755368901193,0.28023586988757765
22,10,cued recall,test,23,depression,nan,2.61717339414671,,3.07,,2.92781050168476,2.8833515372168304,3.0229199792099797,1,0.0,3,fa,miss,0.0,1.0,20.0,3,context2,111.93100000000001,cued recall,"(2.57,2.66]",nan,nan,"(2.91,2.95]","(2.86,2.91]","(3,3.05]",context2.depression.nan.,0.8099013731050597,0.3329914343232727,0.0,1.0,0.9441939121745336,True,context2.depression.row.,False,1.0,0.5601666698990589,0.0,0.0,3.0,0.9592566278450984,0.36922242550300577
23,10,cued recall,test,24,kings,nan,2.61717339414671,,2.85,,2.36089613146183,2.47857994350283,2.7900841941228904,1,0.0,5,fa,miss,0.0,1.0,20.0,4,context2,114.781,cued recall,"(2.57,2.66]",nan,nan,"(2.29,2.43]","(2.43,2.52]","(2.77,2.81]",context2.kings.nan.,0.7946777402703324,0.3331886439194527,0.0,1.0,0.9613955529066055,True,context2.kings.split.,False,1.0,0.5573612865397548,0.0,0.0,3.0,0.9622774028688947,0.3521028612890045
24,10,cued recall,test,25,feels,nan,3.55615435827042,,1.98,,2.88244009487666,2.9284408798714305,2.8828744906621404,1,0.0,6,fa,miss,0.0,1.0,20.0,5,context2,116.76100000000001,cued recall,"(3.48,3.64]",nan,nan,"(2.86,2.91]","(2.91,2.95]","(2.86,2.91]",context2.feels.nan.,0.770662381193876,0.3605316420992743,0.0,1.0,0.9754405726784703,True,context2.feels.legal.,False,1.0,0.6162021278456734,0.0,0.0,3.0,0.8819593297507164,0.32570728129917603
25,10,cued recall,test,26,forgotten,nan,3.22481427556818,,2.52,,3.18419732582688,3.3595495170015495,,1,0.0,3,fa,miss,0.0,1.0,20.0,6,context2,119.281,cued recall,"(3.19,3.27]",nan,nan,"(3.15,3.22]","(3.3,3.43]",nan,context2.forgotten.nan.,0.7411368225048329,0.33985924073241663,0.0,1.0,0.9773055863547241,True,context2.forgotten.couple.,False,1.0,0.5998195268932643,0.0,0.0,3.0,0.9029664574034988,0.2944259158392021
26,10,cued recall,test,27,remove,nan,3.01589436241611,,1.65,,3.35865453032544,2.8833515372168304,2.9280392903225803,1,0.0,6,fa,miss,0.0,1.0,20.0,7,context2,120.93100000000001,cued recall,"(2.99,3.04]",nan,nan,"(3.3,3.43]","(2.86,2.91]","(2.91,2.95]",context2.remove.nan.,0.7789770746144213,0.3588755911351434,0.0,1.0,0.9843263574439776,True,context2.remove.survive.,False,1.0,0.6000110764452908,0.0,0.0,3.0,0.9025426788365796,0.33475581650989295
27,10,cued recall,test,28,affects,nan,2.4399220994475095,,1.44,,2.8371507866462005,3.0228668057211,2.97453503470804,1,0.0,8,fa,miss,0.0,1.0,20.0,8,context2,122.37100000000001,cued recall,"(2.38,2.49]",nan,nan,"(2.81,2.86]","(3,3.05]","(2.95,3]",context2.affects.nan.,0.7852115982650354,0.29634680139247904,0.0,1.0,0.987711185028158,True,context2.affects.bone.,False,1.0,0.5291148624825466,0.0,0.0,3.0,1.0037384612017668,0.3416044691834271
